id,name,volume,tets,small,regina_small,nonnormal_iso,LW_dim,LW_euler,LW_comps,LW_dim_comps,LW_euler_comps,LW_inhom_comp,LW_max_vert_face,LW_verts_comp,LW_num_max_faces,tri_used,ess_face_time,regina_small_time,gen_func_time,by_genus_time,vertex_surfaces,vertex_genera,max_faces,all_faces,LW_euler_bound,gen_func,by_genus,by_genus_naive
34256,o9_28361,7.14215727398799,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 5]",5.0,jLALvQQbcbeighhiihhwswgsvsv,6.98277997970581,,0.98131799697876,124.675091981888,"{""N13"":[0,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,4,0,0,0,0,4,0,0,0,0,0],""N10"":[0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0],""N14"":[0,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,4,0],""N1"":[0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0],""N3"":[0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2],""N6"":[0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,2,0]}","{""N13"":3,""N10"":2,""N14"":3,""N1"":2,""N3"":2,""N6"":2}","[{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N10"",""N13""]},{""dim"":1,""verts"":[""N10"",""N14""]},{""dim"":1,""verts"":[""N1"",""N13""]},{""dim"":1,""verts"":[""N6"",""N14""]}]","[{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N1""]},{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N10"",""N13""]},{""dim"":1,""verts"":[""N10"",""N14""]},{""dim"":1,""verts"":[""N1"",""N13""]},{""dim"":1,""verts"":[""N6"",""N14""]}]",-8.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4,4]"
34300,o9_28412,7.14610733698467,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLLQMPceefegghiilqualhcqqj,56.7229518890381,,0.339827060699463,35.5883588790894,"{""N9"":[0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0],""N13"":[2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1],""N7"":[0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,0,0,0]}","{""N9"":2,""N13"":2,""N7"":2}","[{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N7"",""N9""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N7"",""N9""]}]",-14.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0,0,0,0,0,0]"
34301,o9_28414,7.14610733698468,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLAMMPcedefgghiippbaevrpqj,4.29409694671631,,0.662192106246948,34.555624961853,"{""N0"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,1],""N8"":[0,1,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0],""N6"":[0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,2,0,0,0,2,0,2,0,0,0,0,0]}","{""N0"":2,""N8"":2,""N6"":2}","[{""dim"":0,""verts"":[""N0""]},{""dim"":1,""verts"":[""N6"",""N8""]}]","[{""dim"":0,""verts"":[""N0""]},{""dim"":0,""verts"":[""N8""]},{""dim"":0,""verts"":[""N6""]},{""dim"":1,""verts"":[""N6"",""N8""]}]",-6.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0,0]"
34413,o9_28550,7.15425248378762,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLLQMPceegefghiilqumlmsqqw,6.73953199386597,,0.301996946334839,50.6062350273132,"{""N9"":[0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0],""N13"":[2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0],""N7"":[0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,0,0,0]}","{""N9"":2,""N13"":2,""N7"":2}","[{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N7"",""N9""]}]","[{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N7"",""N9""]}]",-8.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0,0,0]"
34414,o9_28552,7.15425248378762,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLLQMPceegefghiilquxlqcqxr,6.66714191436768,,1.13835096359253,34.9310219287872,"{""N9"":[0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0],""N10"":[1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0],""N7"":[0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,0,0,0]}","{""N9"":2,""N10"":2,""N7"":2}","[{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N7"",""N9""]}]","[{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N7"",""N9""]}]",-8.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0,0,0]"
34616,o9_28819,7.1683540167603,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLAPMPbddefgghiidwjdgwjaqj,1.23713707923889,,0.401813983917236,54.4453780651093,"{""N13"":[2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0],""N3"":[0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,4,0,0,3,0,0,0,0,0],""N5"":[0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0]}","{""N13"":2,""N3"":2,""N5"":2}","[{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N3"",""N5""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N5""]},{""dim"":1,""verts"":[""N3"",""N5""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0]"
34617,o9_28820,7.16835401676031,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLMLQPccdffgghiilnkhncvhqs,1.14227890968323,,0.388687133789062,37.2208380699158,"{""N13"":[2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0],""N4"":[0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0],""N6"":[0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,0,0]}","{""N13"":2,""N4"":2,""N6"":2}","[{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N4"",""N6""]}]","[{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N4""]},{""dim"":1,""verts"":[""N4"",""N6""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2]"
34666,o9_28888,7.17244016821686,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLAMPPcdeefgghiilrmaensthw,0.386017084121704,,0.450520038604736,34.1494741439819,"{""N9"":[0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,3,0,0,0],""N3"":[0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0],""N11"":[0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0]}","{""N9"":2,""N3"":2,""N11"":2}","[{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N9"",""N11""]}]","[{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N9"",""N11""]}]",-2.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",[4]
34717,o9_28949,7.17542592162196,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 4]",4.0,jLALvQQbcbeghihiihxjnvjfrbc,81.5517108440399,,2.32315611839294,89.7734920978546,"{""N1"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0],""N13"":[0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0],""N4"":[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1],""N14"":[0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0],""N9"":[0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0]}","{""N1"":2,""N13"":3,""N4"":2,""N14"":3,""N9"":2}","[{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N13"",""N14""]},{""dim"":1,""verts"":[""N4"",""N14""]},{""dim"":1,""verts"":[""N1"",""N13""]}]","[{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N1""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N13"",""N14""]},{""dim"":1,""verts"":[""N4"",""N14""]},{""dim"":1,""verts"":[""N1"",""N13""]}]",-14.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4,4,8,4,12]"
34718,o9_28950,7.17542592162196,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 5]",5.0,jLALvQQbcbeghihiihxjnbjnnbf,6.70324516296387,,3.1172399520874,216.580183982849,"{""N13"":[0,0,2,0,1,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,4,4,0,0,0,0,0],""N14"":[0,0,2,0,1,0,0,2,0,2,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,4],""N9"":[0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1],""N3"":[0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,0,0,0,0,2,0],""N4"":[0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0],""N7"":[0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,0,1,0,0,1,0,0,0,2]}","{""N13"":3,""N14"":3,""N9"":2,""N3"":2,""N4"":2,""N7"":2}","[{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N9"",""N14""]},{""dim"":1,""verts"":[""N9"",""N13""]},{""dim"":1,""verts"":[""N4"",""N13""]},{""dim"":1,""verts"":[""N7"",""N14""]}]","[{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N4""]},{""dim"":1,""verts"":[""N9"",""N14""]},{""dim"":1,""verts"":[""N9"",""N13""]},{""dim"":1,""verts"":[""N4"",""N13""]},{""dim"":1,""verts"":[""N7"",""N14""]}]",-8.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4,4]"
34740,o9_28977,7.17752646159437,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLAMPPcdeefgghiilrmaenstxn,0.379928112030029,,1.04155683517456,50.9820959568024,"{""N9"":[0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,4,0,0,3,0,0,0],""N3"":[0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0],""N11"":[0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,1,0,0,0]}","{""N9"":2,""N3"":2,""N11"":2}","[{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N9"",""N11""]}]","[{""dim"":0,""verts"":[""N11""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N9"",""N11""]}]",-2.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]",[4]
34863,o9_29148,7.18770114728406,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLAPMPbddegfghiidwjdjonaqj,1.14509606361389,,0.336203098297119,52.6305630207062,"{""N13"":[2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0],""N3"":[0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,4,0,0,3,0,0,0,0,0],""N5"":[0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0]}","{""N13"":2,""N3"":2,""N5"":2}","[{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N3"",""N5""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N5""]},{""dim"":1,""verts"":[""N3"",""N5""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0]"
34864,o9_29149,7.18770114728406,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLMLQPccdfgfghiilnkhfsohxk,1.15435004234314,,0.413015842437744,32.9035420417786,"{""N13"":[2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0],""N4"":[0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0],""N6"":[0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,0,0]}","{""N13"":2,""N4"":2,""N6"":2}","[{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N4"",""N6""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N4""]},{""dim"":1,""verts"":[""N4"",""N6""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2]"
34930,o9_29234,7.19263592864846,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 4]",4.0,jLALvQQbcbeighhiixhnswfbvno,81.4583790302277,,0.840697050094604,94.1894669532776,"{""N13"":[0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,4],""N2"":[0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1],""N4"":[0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,2,1,0,0,0,1,0],""N10"":[0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0],""N14"":[0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,4,0,0,4,0,0,0,0,0,0]}","{""N13"":3,""N2"":2,""N4"":2,""N10"":2,""N14"":3}","[{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N2"",""N13""]},{""dim"":1,""verts"":[""N13"",""N14""]},{""dim"":1,""verts"":[""N4"",""N14""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N2""]},{""dim"":1,""verts"":[""N2"",""N13""]},{""dim"":1,""verts"":[""N13"",""N14""]},{""dim"":1,""verts"":[""N4"",""N14""]}]",-14.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4,4,8,4,12]"
34931,o9_29235,7.19263592864847,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 5]",5.0,jLALvQQbcbeighhiixhnswgsvsv,6.48950386047363,,1.145751953125,212.461212873459,"{""N13"":[0,1,0,0,0,0,0,0,2,0,0,2,2,0,0,0,4,0,0,0,0,4,0,0,0,0,0],""N10"":[0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0],""N14"":[0,1,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,4,0],""N1"":[0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0],""N3"":[0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,2],""N6"":[0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,0,1,0,2,0]}","{""N13"":3,""N10"":2,""N14"":3,""N1"":2,""N3"":2,""N6"":2}","[{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N10"",""N13""]},{""dim"":1,""verts"":[""N10"",""N14""]},{""dim"":1,""verts"":[""N1"",""N13""]},{""dim"":1,""verts"":[""N6"",""N14""]}]","[{""dim"":0,""verts"":[""N10""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N1""]},{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N3""]},{""dim"":1,""verts"":[""N10"",""N13""]},{""dim"":1,""verts"":[""N10"",""N14""]},{""dim"":1,""verts"":[""N1"",""N13""]},{""dim"":1,""verts"":[""N6"",""N14""]}]",-8.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4,4]"
34978,o9_29305,7.19554816154843,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLAPMPbddegfghiidwjdjonaxk,1.16131210327148,,0.386739015579224,22.392303943634,"{""N13"":[2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0],""N3"":[0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,2,0,0,4,0,0,3,0,0,0,0,0],""N5"":[0,0,0,0,0,2,0,0,0,2,0,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,0]}","{""N13"":2,""N3"":2,""N5"":2}","[{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N3"",""N5""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N3""]},{""dim"":0,""verts"":[""N5""]},{""dim"":1,""verts"":[""N3"",""N5""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0]"
34979,o9_29306,7.19554816154843,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLMLQPccdfgfghiilnkhfsohqs,1.19565200805664,,1.20089197158813,34.615159034729,"{""N13"":[2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0],""N4"":[0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,2,0,0,0,0,0,1,0,0,0,0,0],""N6"":[0,0,0,2,0,0,2,0,0,0,0,0,4,0,0,0,0,0,2,0,0,3,0,0,0,0,0]}","{""N13"":2,""N4"":2,""N6"":2}","[{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N4"",""N6""]}]","[{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N6""]},{""dim"":0,""verts"":[""N4""]},{""dim"":1,""verts"":[""N4"",""N6""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2]"
34984,o9_29313,7.19580530847514,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLLQMPceegefghiilqumlmsqxk,0.885386943817139,,0.361706972122192,56.6103599071503,"{""N9"":[0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0],""N13"":[2,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0],""N7"":[0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,0,0,0]}","{""N9"":2,""N13"":2,""N7"":2}","[{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N7"",""N9""]}]","[{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N13""]},{""dim"":1,""verts"":[""N7"",""N9""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0]"
34985,o9_29315,7.19580530847514,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 2]",2.0,jLLLQMPceegefghiilquxlqcqqj,0.898295164108276,,1.158931016922,36.2992961406708,"{""N9"":[0,1,0,1,0,0,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0],""N10"":[1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0],""N7"":[0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,0,0,0]}","{""N9"":2,""N10"":2,""N7"":2}","[{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N7"",""N9""]}]","[{""dim"":0,""verts"":[""N9""]},{""dim"":0,""verts"":[""N7""]},{""dim"":0,""verts"":[""N10""]},{""dim"":1,""verts"":[""N7"",""N9""]}]",-4.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0]","[4,0]"
35257,o9_29684,7.2165159066054,9,-1,,0.0,1.0,2.0,2.0,"[0, 1]","[1, 1]",0.0,2.0,"[1, 4]",4.0,jLALvQQbcbeghihiihxwnvjfrbc,76.9861309528351,,0.848629951477051,101.681849956512,"{""N1"":[0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0],""N13"":[0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,4,0,0,4,0],""N4"":[0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,2,0,1,0,0,0,0,1],""N14"":[0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4,0,0,4,0,0,0,0,0,0,0],""N9"":[0,0,2,0,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0]}","{""N1"":2,""N13"":3,""N4"":2,""N14"":3,""N9"":2}","[{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N13"",""N14""]},{""dim"":1,""verts"":[""N4"",""N14""]},{""dim"":1,""verts"":[""N1"",""N13""]}]","[{""dim"":0,""verts"":[""N14""]},{""dim"":0,""verts"":[""N4""]},{""dim"":0,""verts"":[""N13""]},{""dim"":0,""verts"":[""N1""]},{""dim"":0,""verts"":[""N9""]},{""dim"":1,""verts"":[""N13"",""N14""]},{""dim"":1,""verts"":[""N4"",""N14""]},{""dim"":1,""verts"":[""N1"",""N13""]}]",-14.0,(-2*x^2 + 4*x)/(x^2 - 2*x + 1),"[4,2,4,4,8,4,12,8,12,8,20,8,24,12,16,16,32,12,36,16]","[4,2,4,4,8,4,12]"
